,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2592,8078460810,2014-12-10 00:00:00+00:00,620000.0,4.0,2.5,2580.0,7465.0,2.0,0,0,3,8.0,2580.0,0.0,1993.0,0.0,98074,47.63186623,-122.0220313,2350.0,7596.0
2593,0538000390,2014-10-28 00:00:00+00:00,337500.0,5.0,2.5,2070.0,4698.0,2.0,0,0,3,7.0,2070.0,0.0,1999.0,0.0,98038,47.35392359,-122.0241211,2010.0,4698.0
2594,3584900160,2014-09-22 00:00:00+00:00,565000.0,3.0,2.5,1880.0,12368.0,1.0,0,0,4,7.0,1260.0,620.0,1967.0,0.0,98005,47.5900845,-122.16697614,1950.0,11551.0
2595,8572900135,2014-05-23 00:00:00+00:00,399500.0,3.0,1.75,2420.0,12676.0,2.0,0,0,3,7.0,2420.0,0.0,1911.0,1986.0,98045,47.49429901,-121.78850119,1210.0,6769.0
2596,8056000075,2014-05-21 00:00:00+00:00,1065000.0,2.0,1.75,1890.0,9466.0,2.0,0,0,3,8.0,1890.0,0.0,1987.0,0.0,98004,47.61436306,-122.21061556,2180.0,12825.0
2597,2972300140,2014-08-21 00:00:00+00:00,352500.0,3.0,2.0,1920.0,33630.0,1.0,0,0,3,8.0,1920.0,0.0,1992.0,0.0,98056,47.4982894,-122.16669001,2080.0,7505.0
2598,7697870350,2014-06-17 00:00:00+00:00,259000.0,3.0,2.0,1870.0,5909.0,1.0,0,0,3,7.0,1270.0,600.0,1986.0,0.0,98030,47.36645614,-122.18288948,1870.0,7887.0
2599,7972601710,2015-04-15 00:00:00+00:00,320000.0,2.0,1.0,900.0,7620.0,1.0,0,0,3,7.0,900.0,0.0,1971.0,0.0,98106,47.52678293,-122.34266521,1520.0,7620.0
2600,6421100342,2014-08-11 00:00:00+00:00,733000.0,3.0,2.5,2160.0,9888.0,2.0,0,0,4,9.0,2160.0,0.0,1989.0,0.0,98052,47.67124564,-122.14234285,3060.0,7829.0
2601,2464400340,2014-06-25 00:00:00+00:00,381500.0,2.0,1.0,900.0,2910.0,1.0,0,0,5,7.0,900.0,0.0,1924.0,0.0,98115,47.68585769,-122.32226281,1320.0,2910.0
2602,8113101232,2014-12-02 00:00:00+00:00,343000.0,2.0,1.0,1180.0,9261.0,1.0,0,0,4,7.0,940.0,240.0,1957.0,0.0,98118,47.54920135,-122.2737954,1700.0,6325.0
2603,5706500140,2014-08-18 00:00:00+00:00,205500.0,2.0,1.0,900.0,6400.0,1.0,0,0,5,6.0,900.0,0.0,1938.0,0.0,98022,47.21127669,-121.99182355,1320.0,6400.0
2604,1024069037,2014-09-15 00:00:00+00:00,525000.0,3.0,2.0,1600.0,16530.0,1.0,0,0,5,7.0,1600.0,0.0,1967.0,0.0,98075,47.58207486,-122.0159554,1850.0,41006.0
2605,9476700135,2015-03-19 00:00:00+00:00,300000.0,3.0,1.75,1500.0,8352.0,1.0,0,2,5,6.0,750.0,750.0,1943.0,0.0,98056,47.48833193,-122.19110633,1500.0,8447.0
2606,1926069035,2014-07-22 00:00:00+00:00,299000.0,2.0,1.0,1070.0,189486.0,1.0,0,0,3,6.0,1070.0,0.0,1942.0,0.0,98077,47.71985681,-122.08522856,1970.0,60548.0
2607,3904990030,2014-07-09 00:00:00+00:00,561000.0,4.0,2.5,2570.0,5250.0,2.0,0,0,3,8.0,2570.0,0.0,1990.0,0.0,98029,47.57631545,-121.99983736,2260.0,5392.0
2608,7132300550,2015-02-24 00:00:00+00:00,450000.0,3.0,1.0,1210.0,4000.0,1.5,0,0,3,7.0,1090.0,120.0,1928.0,0.0,98144,47.5934087,-122.30805094,1210.0,4000.0
2609,2193340140,2014-08-14 00:00:00+00:00,540000.0,4.0,2.5,1850.0,7850.0,2.0,0,0,3,8.0,1850.0,0.0,1985.0,0.0,98052,47.69142855,-122.10252297,1830.0,8140.0
2610,1422300160,2014-06-24 00:00:00+00:00,379000.0,3.0,2.5,1740.0,30886.0,2.0,0,0,3,8.0,1740.0,0.0,1992.0,0.0,98045,47.46003088,-121.70707135,1740.0,39133.0
2611,2946000751,2014-07-24 00:00:00+00:00,230000.0,3.0,1.0,1300.0,14000.0,1.0,0,0,4,7.0,1300.0,0.0,1958.0,0.0,98198,47.42134226,-122.3218226,1390.0,8750.0
2612,1796250140,2015-03-10 00:00:00+00:00,399950.0,3.0,2.5,2000.0,30605.0,2.0,0,0,4,8.0,2000.0,0.0,1989.0,0.0,98042,47.34422913,-122.06244642,1930.0,35350.0
2613,6699001200,2015-05-07 00:00:00+00:00,355000.0,5.0,2.5,3220.0,5806.0,2.0,0,0,3,8.0,3220.0,0.0,2002.0,0.0,98042,47.37143552,-122.10270185,2760.0,5813.0
2614,7525300310,2014-06-19 00:00:00+00:00,580000.0,4.0,2.25,2160.0,9593.0,1.0,0,0,3,8.0,2160.0,0.0,1969.0,0.0,98008,47.58825923,-122.11205714,2820.0,9628.0
2615,5700000340,2015-04-27 00:00:00+00:00,700000.0,3.0,2.0,2130.0,4299.0,1.5,0,0,4,7.0,1680.0,450.0,1922.0,0.0,98144,47.57785036,-122.29386564,2040.0,4548.0
2616,3210400340,2014-05-06 00:00:00+00:00,279900.0,3.0,1.75,1580.0,8151.0,1.0,0,1,4,7.0,1100.0,480.0,1962.0,0.0,98198,47.36720367,-122.31192651,1650.0,8151.0
2617,0179003055,2014-11-13 00:00:00+00:00,210000.0,3.0,1.0,1200.0,7500.0,1.0,0,0,3,6.0,1200.0,0.0,1905.0,1989.0,98178,47.49209114,-122.27473158,1010.0,7000.0
2618,9829200566,2014-06-30 00:00:00+00:00,1165000.0,3.0,3.0,3790.0,5001.0,2.0,0,0,3,10.0,2810.0,980.0,1989.0,0.0,98122,47.60346865,-122.28520087,2500.0,6286.0
2619,1723059050,2014-06-11 00:00:00+00:00,290300.0,2.0,1.0,860.0,3874.0,1.0,0,0,4,6.0,860.0,0.0,1931.0,0.0,98055,47.48361706,-122.20430548,1400.0,5106.0
2620,2624059036,2014-10-03 00:00:00+00:00,1599950.0,5.0,4.5,5130.0,43123.0,2.0,0,0,3,11.0,5130.0,0.0,1996.0,0.0,98006,47.54404441,-122.12621399,4670.0,43560.0
2621,5101406441,2015-04-16 00:00:00+00:00,490000.0,3.0,1.0,1600.0,6380.0,1.5,0,0,3,7.0,1400.0,200.0,1939.0,0.0,98125,47.70147607,-122.31671918,1760.0,6380.0
2622,8582010240,2014-05-06 00:00:00+00:00,606000.0,4.0,2.5,2110.0,13850.0,2.0,0,0,3,9.0,2110.0,0.0,1987.0,0.0,98027,47.54973222,-122.07702127,2520.0,10194.0
2623,6300500505,2014-07-14 00:00:00+00:00,359950.0,3.0,1.0,1400.0,4980.0,1.0,0,0,3,6.0,950.0,450.0,1943.0,0.0,98133,47.70414155,-122.33967325,990.0,4980.0
2624,3275890310,2015-02-12 00:00:00+00:00,677100.0,3.0,2.0,2110.0,9199.0,1.0,0,0,3,10.0,2110.0,0.0,1993.0,0.0,98074,47.64957271,-122.08254636,3130.0,8841.0
2625,7715801040,2015-02-21 00:00:00+00:00,465000.0,3.0,2.0,1430.0,7125.0,1.0,0,0,4,7.0,1430.0,0.0,1984.0,0.0,98074,47.62564843,-122.05889782,1570.0,8075.0
2626,7738500731,2014-08-15 00:00:00+00:00,4500000.0,5.0,5.5,6640.0,40014.0,2.0,1,4,3,12.0,6350.0,290.0,2004.0,0.0,98155,47.74929774,-122.27995776,3030.0,23408.0
2627,1822079046,2015-05-04 00:00:00+00:00,500000.0,3.0,2.0,3040.0,41072.0,1.0,0,0,4,8.0,1520.0,1520.0,1978.0,0.0,98038,47.39435942,-121.97166849,2230.0,54014.0
2628,1062100075,2015-05-03 00:00:00+00:00,455000.0,2.0,1.0,980.0,5000.0,1.0,0,0,4,7.0,980.0,0.0,1950.0,0.0,98155,47.75181263,-122.27860564,1600.0,5965.0
2629,8825900070,2014-08-18 00:00:00+00:00,705000.0,6.0,2.0,2570.0,4240.0,1.5,0,0,4,7.0,1970.0,600.0,1911.0,0.0,98115,47.67538076,-122.30741558,2030.0,4240.0
2630,1158700135,2014-08-12 00:00:00+00:00,420000.0,3.0,2.5,2060.0,7020.0,1.0,0,0,4,8.0,1460.0,600.0,1967.0,0.0,98177,47.7574551,-122.36416412,2150.0,8400.0
2631,7983000200,2014-10-05 00:00:00+00:00,169575.0,3.0,1.0,1300.0,8284.0,1.0,0,0,3,7.0,1300.0,0.0,1968.0,0.0,98003,47.33273043,-122.30619449,1360.0,7848.0
2632,7983000200,2015-02-25 00:00:00+00:00,250000.0,3.0,1.0,1300.0,8284.0,1.0,0,0,3,7.0,1300.0,0.0,1968.0,0.0,98003,47.33273043,-122.30619449,1360.0,7848.0
2633,1727510030,2015-03-12 00:00:00+00:00,530000.0,3.0,2.25,1680.0,7262.0,1.0,0,0,5,7.0,1180.0,500.0,1973.0,0.0,98034,47.71302987,-122.22548895,1910.0,7405.0
2634,3286800370,2015-02-06 00:00:00+00:00,590000.0,5.0,3.25,4020.0,40341.0,1.0,0,0,5,8.0,2170.0,1850.0,1970.0,0.0,98027,47.49523219,-122.06762662,2650.0,53437.0
2635,6791400320,2014-09-23 00:00:00+00:00,257500.0,3.0,1.75,1530.0,14087.0,1.0,0,0,3,7.0,1070.0,460.0,1979.0,0.0,98042,47.31455095,-122.04304554,1770.0,13660.0
2636,3992700036,2014-06-26 00:00:00+00:00,415000.0,3.0,1.0,1170.0,6700.0,1.0,0,0,3,8.0,1170.0,0.0,1957.0,0.0,98125,47.7121967,-122.28986191,2410.0,7620.0
2637,1175000059,2014-10-10 00:00:00+00:00,536000.0,3.0,1.75,1580.0,3764.0,1.5,0,0,3,7.0,1280.0,300.0,1945.0,0.0,98107,47.67204785,-122.39678059,1560.0,3764.0
2638,8732000390,2014-05-29 00:00:00+00:00,246500.0,3.0,1.5,1270.0,11600.0,1.0,0,0,4,7.0,1270.0,0.0,1964.0,0.0,98031,47.40745655,-122.19597487,1380.0,9945.0
2639,1441800030,2014-07-06 00:00:00+00:00,395000.0,3.0,1.75,1480.0,7700.0,1.0,0,0,3,8.0,1480.0,0.0,1975.0,0.0,98034,47.72252002,-122.20219413,1930.0,8560.0
2640,4045800030,2015-05-11 00:00:00+00:00,739000.0,3.0,2.25,2220.0,10530.0,1.0,0,0,4,8.0,1700.0,520.0,1974.0,0.0,98052,47.63825778,-122.09827463,2500.0,10014.0
2641,1727850340,2014-09-29 00:00:00+00:00,1272000.0,4.0,2.75,3200.0,13729.0,2.0,0,0,3,11.0,3200.0,0.0,1984.0,0.0,98005,47.64017427,-122.17063863,4050.0,16921.0
2642,2268000370,2014-07-08 00:00:00+00:00,190000.0,3.0,1.0,910.0,10575.0,1.0,0,0,4,7.0,910.0,0.0,1968.0,0.0,98003,47.2741472,-122.30090142,1470.0,10425.0
2643,2023049350,2015-04-10 00:00:00+00:00,305000.0,3.0,1.5,1480.0,9086.0,1.0,0,0,3,7.0,1480.0,0.0,1962.0,0.0,98168,47.47166101,-122.32254954,1540.0,9750.0
2644,7018000560,2015-04-20 00:00:00+00:00,925000.0,4.0,4.25,3770.0,13058.0,2.0,0,0,4,8.0,3770.0,0.0,1983.0,0.0,98028,47.75166584,-122.22532693,2200.0,12255.0
2645,4147200140,2014-08-21 00:00:00+00:00,895000.0,4.0,3.0,3500.0,13444.0,2.0,0,0,3,10.0,2360.0,1140.0,1977.0,0.0,98040,47.5468438,-122.2309241,3140.0,12935.0
2646,3176600055,2014-07-17 00:00:00+00:00,656000.0,3.0,1.75,1480.0,7475.0,1.5,0,0,3,8.0,1480.0,0.0,1943.0,0.0,98115,47.67321818,-122.27196919,2120.0,7216.0
2647,7518500885,2014-05-19 00:00:00+00:00,560000.0,4.0,1.0,1660.0,4690.0,1.5,0,0,3,7.0,1260.0,400.0,1945.0,0.0,98117,47.6829392,-122.37752571,1400.0,3876.0
2648,7504020810,2014-10-20 00:00:00+00:00,610000.0,5.0,2.25,2520.0,11700.0,2.0,0,0,3,9.0,2520.0,0.0,1977.0,0.0,98074,47.6322243,-122.05260555,2530.0,12000.0
2649,3276930370,2014-07-08 00:00:00+00:00,645000.0,4.0,2.5,2850.0,37522.0,2.0,0,0,3,9.0,2850.0,0.0,1987.0,0.0,98075,47.5851941,-121.99236039,2980.0,35280.0
2650,1687000200,2015-04-10 00:00:00+00:00,259000.0,3.0,2.5,2153.0,4400.0,2.0,0,0,3,8.0,2153.0,0.0,2007.0,0.0,98001,47.28720183,-122.28261596,2434.0,4400.0
2651,7501000340,2014-08-18 00:00:00+00:00,980000.0,4.0,2.5,3780.0,10962.0,2.0,0,0,3,10.0,3780.0,0.0,1990.0,0.0,98033,47.65334471,-122.18308438,3310.0,11651.0
2652,7611200136,2014-07-23 00:00:00+00:00,872000.0,4.0,4.0,3770.0,9750.0,1.0,0,0,4,9.0,1940.0,1830.0,1967.0,0.0,98177,47.71585111,-122.36705027,2260.0,9878.0
2653,5459500125,2014-08-05 00:00:00+00:00,1000000.0,6.0,2.75,3600.0,9675.0,1.0,0,2,4,9.0,1940.0,1660.0,1977.0,0.0,98040,47.57256797,-122.21252446,2990.0,9675.0
2654,0825059271,2014-09-10 00:00:00+00:00,900000.0,3.0,2.75,2980.0,12600.0,1.5,0,0,3,8.0,1590.0,1390.0,1941.0,2012.0,98033,47.67404801,-122.19609592,1520.0,9660.0
2655,9465200181,2015-04-28 00:00:00+00:00,475000.0,4.0,1.5,2320.0,5534.0,1.5,0,0,4,7.0,1540.0,780.0,1915.0,0.0,98103,47.69443648,-122.35478921,1670.0,5913.0
2656,5469502860,2015-01-07 00:00:00+00:00,350000.0,5.0,2.75,2980.0,13482.0,1.0,0,0,4,8.0,1730.0,1250.0,1975.0,0.0,98042,47.37740276,-122.16023029,2900.0,14800.0
2657,0486000565,2014-05-15 00:00:00+00:00,840000.0,4.0,1.75,2930.0,11562.0,1.0,0,3,3,9.0,1670.0,1260.0,1947.0,0.0,98117,47.67653145,-122.40406921,2530.0,6517.0
2658,6071900070,2014-06-22 00:00:00+00:00,500000.0,4.0,2.5,2040.0,8400.0,1.0,0,0,3,8.0,1420.0,620.0,1963.0,0.0,98006,47.55115029,-122.16989211,2540.0,8925.0
2659,7957600075,2015-04-06 00:00:00+00:00,202500.0,3.0,1.5,1510.0,9898.0,1.0,0,0,3,7.0,1110.0,400.0,1954.0,0.0,98148,47.43033331,-122.33445575,1420.0,9250.0
2660,0823069074,2014-12-23 00:00:00+00:00,523000.0,4.0,2.5,2660.0,65340.0,2.0,0,0,3,8.0,2660.0,0.0,1988.0,0.0,98027,47.49690279,-122.06032184,2850.0,74052.0
2661,2366800055,2014-12-03 00:00:00+00:00,225000.0,3.0,2.5,1740.0,10050.0,2.0,0,0,3,7.0,1740.0,0.0,1989.0,0.0,98001,47.26710403,-122.23591517,1300.0,10125.0
2662,7272001805,2015-03-09 00:00:00+00:00,418200.0,3.0,2.25,2240.0,9542.0,1.0,0,1,3,7.0,1190.0,1050.0,1980.0,0.0,98198,47.39948634,-122.31819362,2080.0,9542.0
2663,3582700070,2014-12-05 00:00:00+00:00,356500.0,4.0,1.75,1570.0,9670.0,1.0,0,0,3,7.0,1170.0,400.0,1959.0,0.0,98028,47.7431722,-122.24823337,2080.0,9100.0
2664,2402100055,2014-07-16 00:00:00+00:00,670000.0,4.0,3.0,2500.0,5000.0,1.5,0,0,4,7.0,1460.0,1040.0,1926.0,0.0,98103,47.68947342,-122.33138458,1720.0,4500.0
2665,5146000070,2014-12-04 00:00:00+00:00,456150.0,3.0,2.25,1750.0,12408.0,1.0,0,0,5,7.0,1150.0,600.0,1962.0,0.0,98155,47.75093214,-122.30048966,1820.0,12977.0
2666,2607760890,2014-06-03 00:00:00+00:00,471000.0,4.0,2.5,3030.0,9687.0,2.0,0,0,3,8.0,2020.0,1010.0,1998.0,0.0,98045,47.4849822,-121.7987766,2050.0,10193.0
2667,9274200316,2015-04-09 00:00:00+00:00,558000.0,3.0,2.5,1680.0,934.0,3.0,0,0,3,8.0,1680.0,0.0,2008.0,0.0,98116,47.58913423,-122.3867379,1740.0,1280.0
2668,4139500200,2015-03-05 00:00:00+00:00,1380000.0,6.0,4.5,5740.0,10312.0,2.0,0,2,3,11.0,3610.0,2130.0,2000.0,0.0,98006,47.55333134,-122.10957399,4350.0,11917.0
2669,3021059155,2014-12-12 00:00:00+00:00,161500.0,3.0,1.0,1220.0,6000.0,1.0,0,0,5,7.0,1220.0,0.0,1961.0,0.0,98002,47.28114662,-122.21371404,1420.0,13137.0
2670,3580900160,2014-10-10 00:00:00+00:00,311000.0,3.0,1.0,1310.0,8370.0,1.5,0,0,3,7.0,1310.0,0.0,1962.0,0.0,98034,47.728367,-122.24089365,1310.0,8370.0
2671,3876000350,2015-02-24 00:00:00+00:00,470000.0,6.0,1.75,2490.0,8732.0,1.5,0,0,4,8.0,2490.0,0.0,1966.0,0.0,98034,47.72522561,-122.18719417,1840.0,8024.0
2672,3959400400,2014-07-09 00:00:00+00:00,569000.0,3.0,3.25,2220.0,8227.0,1.5,0,0,5,8.0,1770.0,450.0,1929.0,0.0,98108,47.56653923,-122.31564038,1750.0,4800.0
2673,8079100700,2015-03-18 00:00:00+00:00,689000.0,4.0,2.5,2240.0,7350.0,2.0,0,0,3,9.0,2240.0,0.0,1989.0,0.0,98029,47.56520707,-122.01349081,2200.0,8017.0
2674,9407001610,2014-07-15 00:00:00+00:00,271900.0,3.0,1.75,1890.0,11875.0,1.0,0,0,3,7.0,1230.0,660.0,1979.0,0.0,98045,47.44718642,-121.77441873,1580.0,10920.0
2675,8700120270,2014-12-10 00:00:00+00:00,278000.0,4.0,2.5,1850.0,6037.0,2.0,0,0,3,7.0,1850.0,0.0,1991.0,0.0,98030,47.35901524,-122.19095778,1860.0,6037.0
2676,3204300860,2014-07-23 00:00:00+00:00,820000.0,2.0,2.5,2210.0,4440.0,2.0,0,0,4,8.0,1440.0,770.0,1931.0,0.0,98112,47.63054322,-122.30008178,1560.0,4920.0
2677,3204800520,2015-02-25 00:00:00+00:00,399500.0,3.0,1.75,1410.0,7700.0,1.0,0,0,4,7.0,1410.0,0.0,1967.0,0.0,98056,47.53747135,-122.1760908,1560.0,7700.0
2678,8857320260,2014-11-05 00:00:00+00:00,462000.0,3.0,2.75,1890.0,2614.0,2.0,0,0,4,9.0,1890.0,0.0,1979.0,0.0,98008,47.61024878,-122.11390725,1800.0,2769.0
2679,6791400800,2015-04-13 00:00:00+00:00,347500.0,3.0,1.0,1830.0,12036.0,1.0,0,0,3,7.0,1550.0,280.0,1977.0,0.0,98042,47.31259413,-122.04346751,1810.0,12036.0
2680,2768000270,2014-06-25 00:00:00+00:00,562100.0,2.0,0.75,1440.0,3700.0,1.0,0,0,3,7.0,1200.0,240.0,1914.0,0.0,98107,47.67074763,-122.36434815,1440.0,4300.0
2681,1432400060,2014-05-29 00:00:00+00:00,230000.0,2.0,1.0,950.0,7560.0,1.0,0,0,3,6.0,950.0,0.0,1958.0,0.0,98058,47.4499103,-122.17609764,1160.0,7560.0
2682,2547200240,2014-06-22 00:00:00+00:00,687000.0,4.0,2.5,2370.0,10083.0,2.0,0,0,5,8.0,2370.0,0.0,1966.0,0.0,98033,47.67151344,-122.16635589,2370.0,10133.0
2683,6441800060,2014-12-09 00:00:00+00:00,725786.0,4.0,2.5,3070.0,5762.0,2.0,0,0,3,10.0,3070.0,0.0,2000.0,0.0,98075,47.58472467,-122.08031292,3630.0,6500.0
2684,1775800710,2015-01-26 00:00:00+00:00,315500.0,3.0,1.0,1300.0,12600.0,1.0,0,0,4,7.0,1300.0,0.0,1969.0,0.0,98072,47.74221472,-122.09971379,1480.0,13530.0
2685,7694600253,2014-05-06 00:00:00+00:00,312000.0,4.0,2.0,1300.0,7054.0,1.0,0,0,3,7.0,1300.0,0.0,1950.0,2013.0,98146,47.50707048,-122.36862603,1560.0,7100.0
2686,8910500238,2014-11-06 00:00:00+00:00,343000.0,3.0,3.25,1210.0,1173.0,2.0,0,0,3,8.0,1000.0,210.0,2002.0,0.0,98133,47.7113926,-122.35586759,1650.0,1493.0
2687,3076500830,2014-10-29 00:00:00+00:00,385195.0,1.0,1.0,710.0,6000.0,1.5,0,0,3,6.0,710.0,0.0,2015.0,0.0,98144,47.57563117,-122.31627697,1440.0,4800.0
2688,1072030510,2014-08-29 00:00:00+00:00,415000.0,4.0,2.25,2240.0,12650.0,1.0,0,0,4,8.0,1730.0,510.0,1981.0,0.0,98059,47.47771362,-122.14247551,2150.0,12650.0
2689,3888100226,2014-06-30 00:00:00+00:00,461000.0,3.0,1.75,3600.0,8666.0,2.0,0,0,4,6.0,2400.0,1200.0,1948.0,0.0,98033,47.68930915,-122.16682374,2290.0,8200.0
2690,7227501369,2014-06-10 00:00:00+00:00,369990.0,4.0,2.5,1960.0,7133.0,2.0,0,0,3,7.0,1960.0,0.0,2002.0,0.0,98056,47.49407734,-122.19021642,1960.0,6705.0
2691,3820350070,2014-09-29 00:00:00+00:00,349950.0,4.0,2.5,1820.0,3134.0,2.0,0,0,3,7.0,1820.0,0.0,1999.0,0.0,98019,47.73514404,-121.98543215,1820.0,3751.0
2692,7616800350,2015-04-12 00:00:00+00:00,285750.0,3.0,2.25,1960.0,17126.0,1.0,0,0,3,8.0,1400.0,560.0,1966.0,0.0,98055,47.44358197,-122.20951271,2060.0,11466.0
2693,7811210200,2015-04-20 00:00:00+00:00,542500.0,4.0,2.25,1750.0,10160.0,1.0,0,0,3,8.0,1320.0,430.0,1972.0,0.0,98005,47.59092951,-122.15804128,2170.0,11165.0
2694,6891100260,2014-11-11 00:00:00+00:00,830000.0,5.0,3.5,3700.0,5400.0,2.0,0,0,3,9.0,2890.0,810.0,2011.0,0.0,98053,47.70848854,-122.11737612,3620.0,5460.0
2695,6076500160,2014-12-23 00:00:00+00:00,705000.0,4.0,2.5,2910.0,20946.0,2.0,0,0,4,8.0,2350.0,560.0,1976.0,0.0,98034,47.70853631,-122.23955415,2020.0,11342.0
2696,2872100445,2014-06-24 00:00:00+00:00,615000.0,2.0,1.0,1270.0,5000.0,1.0,0,0,3,8.0,1090.0,180.0,1949.0,0.0,98117,47.68281942,-122.39335107,1640.0,5000.0
2697,3352400004,2015-01-29 00:00:00+00:00,184500.0,2.0,1.0,720.0,5880.0,1.0,0,0,3,6.0,720.0,0.0,1940.0,0.0,98178,47.50555233,-122.26986322,1440.0,7200.0
2698,7942601200,2014-10-01 00:00:00+00:00,412000.0,2.0,1.0,1040.0,5120.0,1.0,0,0,3,7.0,1040.0,0.0,1901.0,0.0,98122,47.60477199,-122.31243004,1250.0,4000.0
2699,0985001266,2014-12-15 00:00:00+00:00,250000.0,3.0,1.5,2210.0,11111.0,1.5,0,0,3,7.0,2210.0,0.0,1934.0,0.0,98168,47.49201567,-122.30895598,1250.0,8422.0
2700,2218000390,2014-06-12 00:00:00+00:00,580000.0,5.0,2.0,2060.0,6000.0,2.0,0,0,3,7.0,2060.0,0.0,1903.0,0.0,98105,47.66848601,-122.30481931,1770.0,5000.0
2701,7231502505,2015-03-12 00:00:00+00:00,220000.0,2.0,1.0,780.0,6000.0,1.0,0,0,5,6.0,780.0,0.0,1923.0,0.0,98055,47.47592063,-122.20757046,1080.0,6000.0
2702,7555220140,2014-09-16 00:00:00+00:00,675000.0,4.0,2.75,2240.0,8937.0,1.0,0,0,4,8.0,1460.0,780.0,1976.0,0.0,98033,47.64948105,-122.19449567,2360.0,9038.0
2703,7445000105,2014-05-22 00:00:00+00:00,373500.0,2.0,1.0,800.0,3330.0,1.0,0,0,3,7.0,800.0,0.0,1918.0,0.0,98107,47.65655077,-122.35791651,1300.0,4320.0
2704,5583200810,2015-04-02 00:00:00+00:00,662700.0,2.0,1.5,2440.0,6900.0,2.0,0,0,3,7.0,1590.0,850.0,1910.0,0.0,98118,47.55684138,-122.27129289,1770.0,6900.0
2705,7340600827,2014-05-16 00:00:00+00:00,239950.0,5.0,1.0,1460.0,6032.0,2.0,0,0,4,6.0,1460.0,0.0,1941.0,0.0,98168,47.48696368,-122.28215878,1060.0,10300.0
2706,7436900045,2014-09-25 00:00:00+00:00,383000.0,3.0,1.0,1150.0,10196.0,1.0,0,0,4,7.0,1150.0,0.0,1957.0,0.0,98052,47.67875446,-122.16213294,1410.0,8925.0
2707,4027701294,2015-01-29 00:00:00+00:00,485000.0,3.0,2.75,2650.0,12350.0,1.0,0,0,4,7.0,1470.0,1180.0,1975.0,0.0,98028,47.76688825,-122.26802561,1950.0,14075.0
2708,3570000160,2014-07-10 00:00:00+00:00,610000.0,4.0,2.75,2600.0,36583.0,1.0,0,0,5,8.0,1580.0,1020.0,1976.0,0.0,98075,47.59301306,-122.05438363,2300.0,27820.0
2709,9276202190,2014-08-08 00:00:00+00:00,545000.0,6.0,1.75,1820.0,6250.0,1.0,0,0,3,7.0,1130.0,690.0,1954.0,0.0,98116,47.57904618,-122.38967587,1820.0,5750.0
2710,5016002180,2014-07-08 00:00:00+00:00,780000.0,2.0,2.5,2560.0,2500.0,2.0,0,0,5,8.0,1690.0,870.0,1901.0,0.0,98112,47.62325107,-122.29962652,1890.0,5000.0
2711,7300000550,2015-04-24 00:00:00+00:00,305000.0,3.0,2.5,1714.0,3240.0,2.0,0,0,3,8.0,1714.0,0.0,2005.0,0.0,98055,47.42881596,-122.18968472,1714.0,3240.0
2712,6817810310,2014-06-12 00:00:00+00:00,405000.0,3.0,1.0,1330.0,15678.0,1.0,0,0,3,7.0,900.0,430.0,1984.0,0.0,98074,47.6355185,-122.03699426,1330.0,12696.0
2713,7851980260,2014-07-30 00:00:00+00:00,1110000.0,5.0,3.5,7350.0,12231.0,2.0,0,4,3,11.0,4750.0,2600.0,2001.0,0.0,98065,47.53734516,-121.86478456,5380.0,12587.0
2714,1423400260,2015-04-02 00:00:00+00:00,273000.0,3.0,1.75,2050.0,9045.0,2.0,0,0,4,6.0,2050.0,0.0,1959.0,0.0,98058,47.4571966,-122.18024021,1200.0,9045.0
2715,3876810140,2014-05-27 00:00:00+00:00,326500.0,3.0,1.0,1810.0,12375.0,2.0,0,0,3,7.0,1810.0,0.0,1970.0,0.0,98072,47.7427102,-122.17227733,1420.0,9357.0
2716,3276180140,2015-04-24 00:00:00+00:00,365000.0,3.0,1.75,1380.0,9134.0,1.0,0,0,5,7.0,880.0,500.0,1981.0,0.0,98056,47.5086799,-122.19341974,1400.0,8190.0
2717,9808590310,2015-04-08 00:00:00+00:00,1000750.0,3.0,2.75,3070.0,10739.0,2.0,0,0,3,10.0,2440.0,630.0,1987.0,0.0,98004,47.6443907,-122.19082205,3490.0,11913.0
2718,0546000045,2015-03-25 00:00:00+00:00,422500.0,2.0,1.0,800.0,4046.0,1.0,0,0,3,7.0,800.0,0.0,1940.0,0.0,98117,47.6895432,-122.38185712,1400.0,4046.0
2719,2595650060,2015-03-24 00:00:00+00:00,354450.0,4.0,2.75,2140.0,9920.0,2.0,0,0,3,8.0,2140.0,0.0,1993.0,0.0,98001,47.35287997,-122.2743307,2130.0,9920.0
2720,1771110550,2014-12-04 00:00:00+00:00,320000.0,3.0,1.0,1330.0,9540.0,1.0,0,0,4,7.0,1330.0,0.0,1971.0,0.0,98077,47.75796274,-122.07483508,1250.0,10350.0
2721,5335700030,2014-06-03 00:00:00+00:00,223000.0,3.0,1.0,1030.0,9120.0,1.0,0,0,3,7.0,1030.0,0.0,1961.0,0.0,98032,47.36074005,-122.29097088,1470.0,10220.0
2722,7203101580,2014-07-24 00:00:00+00:00,410000.0,3.0,2.5,1740.0,4948.0,2.0,0,0,3,7.0,1740.0,0.0,2008.0,0.0,98053,47.69664219,-122.02484067,1290.0,3383.0
